0.01,6.0076e-05
0.02,0.00024026
0.03,0.0005405
0.04,0.00096074
0.05,0.0015009
0.06,0.0021609
0.07,0.0029408
0.08,0.0038404
0.09,0.0048597
0.1,0.0059986
0.11,0.0072571
0.12,0.0086351
0.13,0.010133
0.14,0.011749
0.15,0.013486
0.16,0.015341
0.17,0.017316
0.18,0.01941
0.19,0.021623
0.2,0.023954
0.21,0.026405
0.22,0.028975
0.23,0.031664
0.24,0.034471
0.25,0.037398
0.26,0.040443
0.27,0.043606
0.28,0.046888
0.29,0.050289
0.3,0.053808
0.31,0.057445
0.32,0.061201
0.33,0.065075
0.34,0.069067
0.35,0.073178
0.36,0.077406
0.37,0.081752
0.38,0.086217
0.39,0.090799
0.4,0.095499
0.41,0.10032
0.42,0.10525
0.43,0.11031
0.44,0.11548
0.45,0.12077
0.46,0.12617
0.47,0.1317
0.48,0.13734
0.49,0.14309
0.5,0.14897
0.51,0.15496
0.52,0.16107
0.53,0.1673
0.54,0.17364
0.55,0.1801
0.56,0.18668
0.57,0.19338
0.58,0.20019
0.59,0.20711
0.6,0.21416
0.61,0.22132
0.62,0.2286
0.63,0.23599
0.64,0.2435
0.65,0.25113
0.66,0.25887
0.67,0.26673
0.68,0.27471
0.69,0.2828
0.7,0.29101
0.71,0.29933
0.72,0.30777
0.73,0.31633
0.74,0.325
0.75,0.33379
0.76,0.34269
0.77,0.35171
0.78,0.36085
0.79,0.3701
0.8,0.37946
0.81,0.38894
0.82,0.39854
0.83,0.40825
0.84,0.41808
0.85,0.42802
0.86,0.43808
0.87,0.44825
0.88,0.45854
0.89,0.46894
0.9,0.47946
0.91,0.49009
0.92,0.50084
0.93,0.5117
0.94,0.52268
0.95,0.53377
0.96,0.54497
0.97,0.55629
0.98,0.56773
0.99,0.57928
1,0.59094
1.01,0.60272
1.02,0.61461
1.03,0.62662
1.04,0.63874
1.05,0.65097
1.06,0.66332
1.07,0.67578
1.08,0.68836
1.09,0.70105
1.1,0.71385
1.11,0.72677
1.12,0.7398
1.13,0.75294
1.14,0.7662
1.15,0.77957
1.16,0.79306
1.17,0.80665
1.18,0.82037
1.19,0.83419
1.2,0.84813
1.21,0.86218
1.22,0.87634
1.23,0.89062
1.24,0.90501
1.25,0.91951
1.26,0.93413
1.27,0.94886
1.28,0.9637
1.29,0.97865
1.3,0.99372
1.31,1.0089
1.32,1.0242
1.33,1.0396
1.34,1.0551
1.35,1.0707
1.36,1.0865
1.37,1.1023
1.38,1.1183
1.39,1.1344
1.4,1.1506
1.41,1.1669
1.42,1.1833
1.43,1.1998
1.44,1.2164
1.45,1.2332
1.46,1.2501
1.47,1.267
1.48,1.2841
1.49,1.3013
1.5,1.3186
1.51,1.336
1.52,1.3536
1.53,1.3712
1.54,1.3889
1.55,1.4068
1.56,1.4248
1.57,1.4429
1.58,1.4611
1.59,1.4794
1.6,1.4978
1.61,1.5163
1.62,1.535
1.63,1.5537
1.64,1.5726
1.65,1.5915
1.66,1.6106
1.67,1.6298
1.68,1.6491
1.69,1.6685
1.7,1.6881
1.71,1.7077
1.72,1.7274
1.73,1.7473
1.74,1.7673
1.75,1.7873
1.76,1.8075
1.77,1.8278
1.78,1.8482
1.79,1.8687
1.8,1.8894
1.81,1.9101
1.82,1.9309
1.83,1.9519
1.84,1.973
1.85,1.9941
1.86,2.0154
1.87,2.0368
1.88,2.0583
1.89,2.0799
1.9,2.1016
1.91,2.1235
1.92,2.1454
1.93,2.1674
1.94,2.1896
1.95,2.2119
1.96,2.2342
1.97,2.2567
1.98,2.2793
1.99,2.302
2,2.3248
2.01,2.3477
2.02,2.3708
2.03,2.3939
2.04,2.4171
2.05,2.4405
2.06,2.4639
2.07,2.4875
2.08,2.5112
